steps,X,Y,yaw,vx,vy,progress,error,cmd_throttle,cmd_steer,cmd_brake,next_left_lane_point_x,next_left_lane_point_y,next_right_lane_point_x,next_right_lane_point_y,delta,alpha,kappa,lookahead,target_vel
93,99.75737762451172,92.30235290527344,-0.15805561463997644,11.571353435162774,0.24730676374546579,1899.4468343985116,0.9786821324384339,1.0,0.33005228638648987,0.0,100.23690795898438,85.85883331298828,100.2838363647461,100.6287612915039,0.1677852376204,0.08864094349391702,2.7375569053122577e-05,None,100.0
94,101.10865783691406,92.13214874267578,-0.12406985915887679,12.289123176879153,0.3165617419411617,0.10854256174521498,0.86786545251884,1.0,0.3868407905101776,0.0,101.58870697021484,85.85453796386719,101.63563537597656,100.62446594238281,0.23263085250272023,0.12414450660399895,3.076754701485359e-05,None,100.0
95,102.23346710205078,92.050537109375,-0.06885869314508879,12.680802391529353,0.679547346856267,1.2333811332973779,0.9495972688413276,1.0,0.0967145711183548,0.0,102.7137680053711,85.85096740722656,102.76069641113281,100.62089538574219,0.13096652090908695,0.0688979542607978,3.0352248699458214e-05,None,100.0
96,103.66218566894531,92.08858489990234,0.05655312040351132,13.11162702287009,0.7227364884387182,2.6621431569565153,0.9116383445094478,1.0,-0.024184050038456917,0.0,104.14234924316406,85.84642791748047,104.18927764892578,100.6163558959961,-0.10772489220845322,-0.05655115062715795,2.276539992439498e-05,None,100.0
97,105.36957550048828,92.28822326660156,0.17361075573772258,13.98895175550754,-0.19592628145657187,4.36956758400165,0.7120285133203518,1.0,-0.08404860645532608,0.0,105.84909057617188,85.84100341796875,105.8960189819336,100.61093139648438,-0.3192598640508911,-0.17364211369007737,2.7525572894630672e-05,None,100.0
98,105.62089538574219,92.32502746582031,0.18232388645516207,14.097619843355968,-0.3599353912722667,4.62089097114599,0.6752225409719489,1.0,-0.2634175717830658,0.0,106.10029602050781,85.84020233154297,106.14722442626953,100.6101303100586,-0.3339846734646299,-0.18235911703061947,2.981240042179768e-05,None,100.0
99,105.89765167236328,92.36541748046875,0.18800449228408517,14.206553596256837,-0.5244449361531527,4.897650691097623,0.6348290288271339,1.0,-0.2713595926761627,0.0,106.37691497802734,85.83932495117188,106.42384338378906,100.6092529296875,-0.3434945643143679,-0.1880436807322056,3.256991645295799e-05,None,100.0
100,106.1620101928711,92.40332794189453,0.18974037397211244,14.301922868664176,-0.6583266536896222,5.162011611479409,0.596913793743299,1.0,-0.2786286473274231,0.0,106.64115142822266,85.83848571777344,106.68807983398438,100.60841369628906,-0.34638958039255097,-0.18978304279078165,3.603710517197234e-05,None,100.0
101,106.46607971191406,92.44558715820312,0.18764428310189513,14.402623819004171,-0.7854128465974541,5.466085335249004,0.5546474576232402,1.0,-0.2729073166847229,0.0,106.94508361816406,85.8375244140625,106.99201202392578,100.60745239257812,-0.34290602763492317,-0.18769059240483613,4.0185470266832774e-05,None,100.0
102,106.72994995117188,92.48030090332031,0.18200843502404218,14.482116237898543,-0.8684251396104166,5.729954955536748,0.519926208726998,1.0,-0.27276062965393066,0.0,107.20884704589844,85.83668518066406,107.25577545166016,100.60661315917969,-0.33347818091625797,-0.18205758898769456,4.4660497696897634e-05,None,100.0
103,107.10049438476562,92.52568054199219,0.16932296651415413,14.602975698159316,-0.9200438790011232,6.100502479371361,0.4745341082579671,1.0,-0.2428726851940155,0.0,107.57923889160156,85.83551025390625,107.62616729736328,100.60543823242188,-0.31199148688179984,-0.16937562186994662,5.1242576835077196e-05,None,100.0
104,107.38108825683594,92.55733489990234,0.1569133182694142,14.710890043259795,-0.8962768266391907,6.381095907093763,0.4428689349029197,1.0,-0.23682299256324768,0.0,107.85973358154297,85.8346176147461,107.90666198730469,100.60454559326172,-0.2906316090696666,-0.15696824161374673,5.729198721222453e-05,None,100.0
105,107.77781677246094,92.59806060791016,0.13670311306664248,14.867541904945925,-0.8263489868256348,6.7778271264460415,0.40212610417665173,1.0,-0.19431853294372559,0.0,108.2563247680664,85.83335876464844,108.30325317382812,100.60328674316406,-0.255167669631027,-0.1367606792243458,6.586923883410427e-05,None,100.0
106,108.0472640991211,92.62311553955078,0.12205099996027179,14.985550468728485,-0.7328618433846772,7.047275012597029,0.37705843910647174,1.0,-0.18504919111728668,0.0,108.52568817138672,85.83250427246094,108.57261657714844,100.60243225097656,-0.22896977120351414,-0.12210998435715695,7.17684751986452e-05,None,100.0
